task,model,language,format_mode,prompt_style,f1,energy_j,J_per_entity,J_per_TP,F1_per_J
NER,12B,pcm,dst__false,5,0.6665206919202978,3154.1110000000044,1.2084716475095802,2.0723462549277296,0.00021131808358053884
NER,12B,pcm,dst__false,6,0.7041180671268745,2338.4709999999905,1.0420993761140778,1.5811162947937731,0.0003011019025366906
NER,12B,pcm,dst__false,7,0.6239385361908613,4896.02900000001,1.638015724322519,3.1730583279326052,0.00012743767167042107
NER,12B,pcm,dst__false,8,0.6226720647773278,9202.493000000017,3.0849792155548164,5.983415474642404,6.766341085804974e-05
NER,12B,swa,dst__false,1,0.7654755913437342,7308.970999999998,1.7336268975332063,2.402686061801446,0.00010473096573289652
NER,12B,swa,dst__false,2,0.7543119969336911,7335.709999999999,1.791382173382173,2.4849966124661242,0.0001028274014285858
NER,12B,swa,dst__false,3,0.765668260760131,4968.0090000000055,1.1789295206454689,1.6331390532544396,0.00015411974107940024
NER,12B,swa,dst__false,4,0.7529051206742433,9578.597000000009,2.3368131251524784,3.2491848710990534,7.860286017610331e-05
NER,12B,swa,dst__false,5,0.764273746616832,9766.130999999994,2.425162900422149,3.293804721753792,7.825757678417712e-05
NER,12B,swa,dst__false,6,0.7365103378719112,7381.138000000006,1.757413809523811,2.526921602191033,9.978276220711638e-05
NER,12B,swa,dst__false,7,0.7689977278465036,7175.376000000018,1.7125002386634889,2.355671700590945,0.00010717176742326836
NER,12B,swa,dst__false,8,0.7655442048177576,5940.670000000013,1.4154562782940225,1.9573871499176319,0.00012886496048724404
NER,12B,tsn,dst__false,1,0.6585987261146496,4209.940999999992,2.3220854936569175,4.071509671179876,0.00015643894442099094
NER,12B,tsn,dst__false,2,0.7068080738966815,2336.9930000000168,1.4642813283208125,2.2623359148112456,0.0003024433851092735
NER,12B,tsn,dst__false,3,0.6584205518553758,1571.7239999999292,0.8607469879517685,1.5141849710981976,0.0004189161404008627
NER,12B,tsn,dst__false,4,0.7072838665759019,1774.5200000000186,1.1015021725636367,1.7079114533205184,0.0003985775683429291
NER,12B,tsn,dst__false,5,0.6965582570255763,1594.4229999999516,0.8665342391304085,1.4455330915684057,0.00043687168149581223
NER,12B,tsn,dst__false,6,0.7020997375328083,1564.4009999999544,0.9090069726902699,1.4620570093457517,0.00044879780665751863
NER,12B,tsn,dst__false,7,0.6615776081424937,2000.1549999999115,1.1008007705007767,1.9232259615383764,0.00033076316992559224
NER,12B,tsn,dst__false,8,0.6611464968152866,1354.7529999999097,0.7472437948151736,1.3051570327552116,0.0004880199540545994
NER,12B,twi,dst__false,1,0.5317594154019112,4541.493000000017,3.966369432314425,9.601465116279105,0.00011708911923940194
NER,12B,twi,dst__false,2,0.5736526946107785,5219.944000000134,5.038555984556114,10.897586638831177,0.00010989633118875676
NER,12B,twi,dst__false,3,0.5343082114735659,4043.8660000001546,3.5348479020980372,8.513402105263483,0.0001321280703845146
NER,12B,twi,dst__false,4,0.5697115384615384,4610.551999999909,4.476264077669814,9.726902953586306,0.00012356688276404858
NER,12B,twi,dst__false,5,0.6198514517218097,4841.6389999999665,5.716220779220739,10.548233115468337,0.0001280251277969741
NER,12B,twi,dst__false,6,0.6197183098591549,4854.96399999992,5.665068844807374,10.508580086579915,0.0001276463244339536
NER,12B,twi,dst__false,7,0.53228523301516,4634.9860000000335,4.040964254577187,9.77845147679332,0.00011484074234855426
NER,12B,twi,dst__false,8,0.5312324141812043,2631.539000000106,2.3023088363955435,5.575294491525649,0.00020187138179642516
NER,12B,wol,dst__false,1,0.551948051948052,11091.783000000054,5.453187315634245,11.862869518716636,4.9761886970566344e-05
NER,12B,wol,dst__false,2,0.5896958410924891,10887.842000000062,5.828609207708813,11.46088631578954,5.4160947696750715e-05
NER,12B,wol,dst__false,3,0.5520495429076968,4909.173999999883,2.410001963672009,5.244844017093892,0.00011245263315329829
NER,12B,wol,dst__false,4,0.5902045877247365,10948.52600000007,5.848571581196619,11.500552521008478,5.39072189009491e-05
NER,12B,wol,dst__false,5,0.6261319534282017,6434.653000000166,3.7023319907941117,6.647368801653064,9.730624999175334e-05
NER,12B,wol,dst__false,6,0.6749913284772805,6120.251999999862,4.0027809025505965,6.2900842754366515,0.00011028815945443026
NER,12B,wol,dst__false,7,0.5520894643908182,10761.266999999993,5.264807729941288,11.472566098081016,5.130338875439282e-05
NER,12B,wol,dst__false,8,0.5523529411764705,10265.533000000054,5.017367057673535,10.932410010649685,5.3806552584894285e-05
NER,12B,xho,dst__false,1,0.37792171219374826,2203.4679999999935,2.2078837675350638,3.283856929955281,0.00017151223080786714
NER,12B,xho,dst__false,2,0.5475463723878844,2671.91100000008,1.5661846424384995,2.291518867924597,0.0002049268753292561
NER,12B,xho,dst__false,3,0.37060158910329166,7937.847999999998,8.174920700308958,12.155969372128634,4.6687917065594066e-05
NER,12B,xho,dst__false,4,0.5455827067669172,13213.851000000024,7.759160892542586,11.381439276485809,4.1288698258132035e-05
NER,12B,xho,dst__false,5,0.5465898174831894,6440.451000000001,3.997797020484172,5.659447275922672,8.486825184807544e-05
NER,12B,xho,dst__false,6,0.4939666238767651,4593.244999999995,3.422686289120712,4.774682952182947,0.00010754197171645875
NER,12B,xho,dst__false,7,0.3733784545967287,8508.612000000081,8.568592145015188,12.85288821752278,4.388241637963103e-05
NER,12B,xho,dst__false,8,0.37118644067796613,2507.0460000000894,2.5400668693010022,3.8158995433791314,0.00014805729160053421
NER,12B,zul,dst__false,1,0.4684152198005172,8344.353000000003,7.524213706041482,13.161440063091487,5.613559491077583e-05
NER,12B,zul,dst__false,2,0.5135587546032808,8814.554000000004,6.345971202303819,11.492247718383318,5.82625910061111e-05
NER,12B,zul,dst__false,3,0.4691176470588235,2941.0800000000745,2.6212834224599595,4.609843260188205,0.00015950523177159806
NER,12B,zul,dst__false,4,0.5248838752488387,2803.7939999999944,1.9800805084745723,3.5446194690265416,0.0001872048642834815
NER,12B,zul,dst__false,5,0.49951597289448213,2743.2119999999413,1.827589606928675,3.544201550387521,0.00018209164034514751
NER,12B,zul,dst__false,6,0.5194539249146758,2204.398999999976,1.654954204204186,2.89671353482257,0.0002356442390486847
NER,12B,zul,dst__false,7,0.4715387440323173,2699.478000000119,2.399536000000106,4.20479439252355,0.00017467775030294616
NER,12B,zul,dst__false,8,0.4685212298682284,11566.048999999883,10.199337742504305,18.071951562499816,4.050832136957341e-05
NER,12B,ewe,json__false,1,0.695067264573991,12374.868000000017,6.168927218344973,8.870873118279581,5.616765080435526e-05
NER,12B,ewe,json__false,2,0.7183488547696955,3479.621999999974,1.7707999999999868,2.4384176594253497,0.0002064445088488637
NER,12B,ewe,json__false,3,0.6327014218009478,6438.719000000041,2.910813291139259,4.823010486891416,9.826510860327089e-05
NER,12B,ewe,json__false,4,0.6815255076770679,2465.8850000000093,1.214721674876852,1.792067587209309,0.00027638170785623226
NER,12B,ewe,json__false,5,0.6821062896148221,5139.837000000058,2.4545544412607727,3.673936383130849,0.00013270971231477076
NER,12B,ewe,json__false,6,0.6851622491949467,6249.744999999879,3.080209462789492,4.518976861894345,0.00010963043279285154
NER,12B,ewe,json__false,7,0.6246348588120739,1879.341999999946,0.8949247619047361,1.4648028059235745,0.0003323689135942749
NER,12B,ewe,json__false,8,0.4573467401881285,12671.597000000067,11.787532093023318,17.973896453900803,3.609227315137358e-05
NER,12B,hau,json__false,1,0.11334944936878862,3438.3340000000026,9.26774663072777,16.295421800947878,3.2966387026038926e-05
NER,12B,hau,json__false,2,0.10442864953526519,2441.3539999999994,7.978281045751632,12.781958115183242,4.2774890300736895e-05
NER,12B,hau,json__false,3,0.12104981253347616,2083.4070000000065,5.453945026178028,9.218615044247816,5.810185553445668e-05
NER,12B,hau,json__false,4,0.09468758601706578,890.4309999999969,3.1687935943060386,5.176924418604633,0.00010633904931102591
NER,12B,hau,json__false,5,0.10080310163389641,1090.9599999999919,4.212200772200741,5.994285714285669,9.23985312329482e-05
NER,12B,hau,json__false,6,0.09078328259064491,1389.5679999999993,5.324015325670495,8.472975609756093,6.533201872139035e-05
NER,12B,hau,json__false,7,0.09275521405049396,1576.528999999995,5.399071917808202,9.328573964497012,5.8835082672436884e-05
NER,12B,hau,json__false,8,0.08256624825662483,2104.7890000000043,9.033429184549375,14.221547297297326,3.922780300382825e-05
NER,12B,ibo,json__false,1,0.4119677790563866,17555.498999999996,5.486093437499999,14.010773343974458,2.3466594658254186e-05
NER,12B,ibo,json__false,2,0.44978687127024725,17795.674,5.967697518443997,13.49179226686884,2.527506804576479e-05
NER,12B,ibo,json__false,3,0.3978707224334601,7861.241999999998,2.129263813651137,6.010123853211008,5.061168736867027e-05
NER,12B,ibo,json__false,4,0.4540268456375839,8444.923999999999,2.744531686707832,6.241628972653362,5.376328379480786e-05
NER,12B,ibo,json__false,5,0.5327635327635327,6630.896000000008,2.4262334431028205,4.43241711229947,8.03456324399496e-05
NER,12B,ibo,json__false,6,0.5031425174112452,11116.531999999977,3.700576564580552,7.506098582039147,4.526074475486115e-05
NER,12B,ibo,json__false,7,0.4233338764868828,16258.023000000045,4.996319299323923,12.515799076212506,2.6038459687680455e-05
NER,12B,ibo,json__false,8,0.2472428827904591,36655.370999999985,36.07812106299211,76.04848755186718,6.745065621910066e-06
NER,12B,kin,json__false,1,0.6500722659386542,13016.19200000004,4.021066419524263,6.43092490118579,4.9943352551856353e-05
NER,12B,kin,json__false,2,0.6675358539765319,11820.699000000022,3.757374125874133,5.771825683593761,5.647177497511193e-05
NER,12B,kin,json__false,3,0.5998508575689783,8906.563000000024,2.3974597577389027,4.428922426653418,6.734930832117582e-05
NER,12B,kin,json__false,4,0.6389817024661893,8963.582000000053,2.7203587253414425,4.463935258964169,7.128642349299483e-05
NER,12B,kin,json__false,5,0.5911434637549287,11967.25,3.320546614872364,6.140200102616727,4.939676732373174e-05
NER,12B,kin,json__false,6,0.6187161639597835,7864.052999999956,2.2630368345323615,3.9320264999999783,7.867649975906659e-05
NER,12B,kin,json__false,7,0.6218675179569034,9236.578999999969,2.8203294656488453,4.741570328542079,6.73266063070435e-05
NER,12B,lug,json__false,1,0.7322481717386177,7040.003000000026,3.0809641137855692,4.536084407216512,0.0001040124800711896
NER,12B,lug,json__false,2,0.7520680690144174,6548.124000000011,2.8757681159420336,4.115728472658712,0.00011485244766507416
NER,12B,lug,json__false,3,0.6734920988203873,7211.974000000046,2.840478141000412,4.76667151354927,9.33852643978449e-05
NER,12B,lug,json__false,4,0.7296661965209216,4836.984999999986,2.103036956521733,3.1166140463917436,0.0001508514490991648
NER,12B,lug,json__false,5,0.7576904874585897,7882.469000000041,3.4693965669014264,4.9234659587757905,9.612349727713306e-05
NER,12B,lug,json__false,6,0.7921917469730664,6868.816999999923,3.2818045867175933,4.284976294447862,0.00011533161343111562
NER,12B,lug,json__false,7,0.7102217936354871,6023.741000000038,2.745551959890628,4.089437202987127,0.00011790377335869563
NER,12B,lug,json__false,8,0.5470991890205864,15426.829999999958,12.321749201277921,17.590456100342028,3.546413547181034e-05
NER,12B,nya,json__false,1,0.6457385025898603,21347.726999999955,6.291696728558784,10.37808799222166,3.0248583495088807e-05
NER,12B,nya,json__false,2,0.682024659312135,10786.51000000001,3.3855963590709384,5.131546146527121,6.322940963408316e-05
NER,12B,nya,json__false,3,0.6201866977829638,10498.613000000012,2.7072235688499258,4.938199905926629,5.907320307767922e-05
NER,12B,nya,json__false,4,0.7137423515792956,10403.340000000084,3.389814271749783,4.820824837812829,6.860703885283859e-05
NER,12B,nya,json__false,5,0.7353940217391303,8368.731000000029,2.8758525773195975,3.865464665127034,8.78740183833281e-05
NER,12B,nya,json__false,6,0.7313407914509935,9258.627000000095,3.07493424111594,4.227683561643879,7.899019924347163e-05
NER,12B,nya,json__false,7,0.6134585289514868,9290.027999999933,2.7227514654161586,4.739810204081598,6.60340882666329e-05
NER,12B,nya,json__false,8,0.36918604651162795,31131.05199999991,27.07047999999992,40.85439895013111,1.18590931816769e-05
NER,12B,pcm,json__false,1,0.6271262309758282,9069.851000000024,3.6120473914775086,6.473840827980031,6.91440499933049e-05
NER,12B,pcm,json__false,2,0.6474170990300022,8810.691000000108,3.5584373990307383,6.1398543554007725,7.348085400225638e-05
NER,12B,pcm,json__false,3,0.5932820720356131,8592.155000000028,2.8784438860971617,5.860951568894971,6.90492748368263e-05
NER,12B,pcm,json__false,4,0.6518973459091907,7094.796000000089,2.726670253651072,4.774425302826439,9.18838745905002e-05
NER,12B,pcm,json__false,5,0.6537966537966537,7425.38599999994,2.7450595194084806,4.872300524934343,8.804884403270874e-05
NER,12B,pcm,json__false,6,0.7257876312718787,7224.969000000041,3.1035090206185743,4.6462823151125665,0.00010045546649015029
NER,12B,pcm,json__false,7,0.6466097889537494,11117.23999999999,4.452238686423705,7.720305555555549,5.8162798406236615e-05
NER,12B,pcm,json__false,8,0.4957156458267217,7312.2339999999385,6.124149078726917,9.362655569782252,6.779263981797161e-05
NER,12B,tsn,json__false,1,0.6563731931668857,7929.156000000075,4.618029120559159,7.937093093093169,8.277970482191036e-05
NER,12B,tsn,json__false,2,0.6858108108108107,6312.130000000005,3.865358236374773,6.218847290640399,0.00010864966513852063
NER,12B,tsn,json__false,3,0.6107893934775983,3039.408000000054,1.5554800409416858,3.0333413173653234,0.00020095669731657858
NER,12B,tsn,json__false,4,0.6870479947403024,2618.363000000012,1.5267422740524852,2.505610526315801,0.0002623960064896652
NER,12B,tsn,json__false,5,0.6452410383189123,5519.55700000003,2.891334206390796,5.286931992337193,0.00011690087416778355
NER,12B,tsn,json__false,6,0.6572148708254569,4035.4330000000773,2.1848581483487153,3.86906327900295,0.00016286105377674324
NER,12B,tsn,json__false,7,0.6110006626905236,2044.7690000000875,1.2092069781195076,2.2177537960955394,0.0002988115834553915
NER,12B,tsn,json__false,8,0.47318611987381703,10543.030000000028,11.819540358744426,20.081961904761958,4.4881416430932644e-05
NER,12B,twi,json__false,1,0.5346912794398472,8420.922999999952,8.987110992529297,20.04981666666655,6.34955668683647e-05
NER,12B,twi,json__false,2,0.5741444866920152,7289.2309999999125,7.721643008474484,16.091017660043956,7.876612590436798e-05
NER,12B,twi,json__false,3,0.4564629529475392,6565.351000000024,5.403581069958868,15.557703791469251,6.952605472998131e-05
NER,12B,twi,json__false,4,0.5766103814884302,6687.704999999842,6.930264248704499,14.506952277656923,8.621947013040257e-05
NER,12B,twi,json__false,5,0.6013333333333334,6755.523000000045,7.800834872979267,14.978986696230695,8.901358685823872e-05
NER,12B,twi,json__false,6,0.6112185686653772,6776.813000000082,7.390199563795073,14.29707383966262,9.019262722246722e-05
NER,12B,twi,json__false,7,0.4797507788161994,5291.993000000017,5.450044284243066,13.745436363636408,9.065597381103827e-05
NER,12B,wol,json__false,1,0.5036991368680641,10529.813000000082,5.571329629629673,12.888388004896061,4.783552536669551e-05
NER,12B,wol,json__false,2,0.5791680103192519,5827.895000000019,3.335944476245002,6.489860801781758,9.937859386952751e-05
NER,12B,wol,json__false,3,0.3816591571693613,6398.381000000052,2.645052087639542,8.88664027777785,5.9649332724849955e-05
NER,12B,wol,json__false,4,0.5712480252764612,4443.166999999899,2.4534329099944228,4.915007743362721,0.00012856775927541642
NER,12B,wol,json__false,5,0.5861503117820808,3866.720999999903,2.2839462492616085,4.33003471444558,0.0001515884677953479
NER,12B,wol,json__false,6,0.6126429051782112,7486.986999999965,4.621596913580225,8.218427003293046,8.18276972002508e-05
NER,12B,wol,json__false,7,0.42844852308574705,8120.566000000108,3.8071101734646544,10.870904953146061,5.2760918769177095e-05
NER,12B,wol,json__false,8,0.2673312188491164,16443.678000000073,19.27746541617828,55.74128135593245,1.6257385899256557e-05
NER,12B,xho,json__false,1,0.4170391795950566,9248.782999999996,7.399026399999997,11.663030264817145,4.50912492589627e-05
NER,12B,xho,json__false,2,0.5392694063926942,6464.1939999999595,3.5381466885604596,5.473491955969483,8.342407520453401e-05
NER,12B,xho,json__false,3,0.4512455516014235,4743.826000000001,2.854287605294826,4.988250262881179,9.512270298308231e-05
NER,12B,xho,json__false,4,0.5621890547263683,9802.755000000005,5.244919743178173,7.886367658889786,5.7350107671401354e-05
NER,12B,xho,json__false,5,0.5408281286143882,4416.39300000004,2.495137288135616,3.7779238665526433,0.00012245923961349983
NER,12B,xho,json__false,6,0.5206692913385826,4023.917000000016,2.6630820648577207,3.8033241965973685,0.0001293936458775319
NER,12B,xho,json__false,7,0.5033640667829554,2986.2390000000596,2.0453691780822325,2.956672277227782,0.00016856121254291614
NER,12B,xho,json__false,8,0.31386430678466076,12895.261000000057,15.406524492234238,24.239212406015145,2.4339507884691855e-05
NER,12B,zul,json__false,1,0.444672131147541,3658.551999999967,2.750790977443584,5.61989554531485,0.00012154320374496386
NER,12B,zul,json__false,2,0.47954329210275926,4015.5630000000237,2.5823556270096617,5.311591269841301,0.00011942118504995598
NER,12B,zul,json__false,3,0.40870616686819833,9253.873000000021,5.411621637426913,13.689161242603582,4.4165958066227774e-05
NER,12B,zul,json__false,4,0.45493300852618757,9339.907000000007,5.539683867141166,12.503222222222231,4.8708515890595835e-05
NER,12B,zul,json__false,5,0.44757817290006124,9940.56700000004,5.973898437500024,13.617215068493204,4.502541684997038e-05
NER,12B,zul,json__false,6,0.46780977030087356,7621.226000000024,5.104638981915622,10.541114799446783,6.138248233300942e-05
NER,12B,zul,json__false,7,0.4342969776609724,5632.636999999988,3.8953229598893415,8.521387291981828,7.710366878976461e-05
NER,12B,zul,json__false,8,0.32416419805332203,22793.177999999956,29.79500392156857,59.51221409921659,1.4221983351918836e-05
NER,12B,ewe,xml__false,1,0.7735381565906838,4708.5160000000615,2.321753451676559,3.0163459320948505,0.00016428491622215443
NER,12B,ewe,xml__false,2,0.7832962688411169,2589.9799999999814,1.2702206964198044,1.634056782334373,0.00030243332722303747
NER,12B,ewe,xml__false,3,0.7745292368681864,2338.123000000138,1.1529206114399102,1.4959200255918987,0.0003312611170875701
NER,12B,ewe,xml__false,4,0.7781350482315113,2162.121999999974,1.0624678132678005,1.3745212968849168,0.00035989414484081873
NER,12B,ewe,xml__false,5,0.7370432290422737,2848.752000000095,1.3073666819642473,1.8462423849644167,0.0002587249536085448
NER,12B,ewe,xml__false,6,0.7965717166624653,2747.6049999999814,1.4025548749361825,1.7389905063291022,0.0002899149319725618
NER,12B,ewe,xml__false,7,0.7745292368681864,5123.829999999842,2.526543392504853,3.2782021753038015,0.00015116216519053333
NER,12B,ewe,xml__false,8,0.7735381565906838,5404.923999999883,2.665149901380613,3.462475336322795,0.0001431173049964626
NER,12B,hau,xml__false,1,0.6306536225719551,12477.503,3.371386922453391,5.610388039568345,5.054325553533869e-05
NER,12B,hau,xml__false,2,0.6637806637806637,9947.932999999997,2.780305477920625,4.325188260869564,6.672548596584475e-05
NER,12B,hau,xml__false,3,0.6318766793947107,11997.881000000001,3.226104060231245,5.3705823634735905,5.266568983262216e-05
NER,12B,hau,xml__false,4,0.6621071012805587,13228.930000000008,3.758218750000002,5.8149142857142895,5.004993610825353e-05
NER,12B,hau,xml__false,5,0.6723391550977759,11431.053,3.4153131162234835,5.0759560390763765,5.881690471540775e-05
NER,12B,hau,xml__false,6,0.6809070958302854,10746.790000000008,3.0854981337927097,4.618302535453377,6.335911428717644e-05
NER,12B,hau,xml__false,7,0.6312809624911536,4744.742999999988,1.277873148397519,2.127687443946183,0.00013304850494350384
NER,12B,hau,xml__false,8,0.63485770918873,3628.3740000000107,0.9777348423605526,1.6183648528099959,0.0001749703060348046
NER,12B,ibo,xml__false,1,0.5177905794645883,18474.361000000004,6.1193643590592925,12.09055039267016,2.8027523088056368e-05
NER,12B,ibo,xml__false,2,0.48598130841121495,9297.815000000002,3.0972068620919395,6.501968531468533,5.2268334916452395e-05
NER,12B,ibo,xml__false,3,0.512385476756023,4599.107000000018,1.527435071404855,3.045766225165575,0.00011140977514896282
NER,12B,ibo,xml__false,4,0.48301379078372014,16508.448999999964,5.389634018935673,11.496134401114182,2.925858091112746e-05
NER,12B,ibo,xml__false,5,0.5601894008377345,8244.946000000054,3.161405674846647,5.360823146944119,6.79433680751494e-05
NER,12B,ibo,xml__false,6,0.5125556544968835,7905.8979999999865,2.8938133235724695,5.494022237665035,6.48320601273738e-05
NER,12B,ibo,xml__false,7,0.5190088255261373,12229.400000000023,4.0642738451312805,7.99829954218445,4.243943492944349e-05
NER,12B,ibo,xml__false,8,0.5127771196479946,10482.746999999974,3.4642257105089143,6.919304950495032,4.891629261375819e-05
NER,12B,kin,xml__false,1,0.6451813794177176,10695.902000000002,3.1156137489076614,5.162114864864866,6.032042733915452e-05
NER,12B,kin,xml__false,2,0.6607504281488402,20752.956000000006,6.045137197786194,9.779903864278985,3.183885843293071e-05
NER,12B,kin,xml__false,3,0.6487583945025769,11205.792000000016,3.2832675065924453,5.395181511795867,5.789491670937458e-05
NER,12B,kin,xml__false,4,0.664156862745098,9586.457999999984,2.83204076809453,4.52832215399149,6.928073567370754e-05
NER,12B,kin,xml__false,5,0.5906040268456376,10217.285000000033,2.750278600269188,5.160244949494965,5.780439978385997e-05
NER,12B,kin,xml__false,6,0.6156221055881445,6159.949999999953,1.766040711009161,3.0892427281845305,9.99394647015234e-05
NER,12B,kin,xml__false,7,0.645302485540097,9412.070999999996,2.762568535368358,4.560111918604649,6.85611578514545e-05
NER,12B,kin,xml__false,8,0.6461874317791985,13051.245000000112,3.8128089395267635,6.298863416988471,4.951155478111038e-05
NER,12B,lug,xml__false,1,0.6722037652270211,576.6119999999646,0.3477756332931029,0.47496869851726903,0.001165781782597418
NER,12B,nya,xml__false,1,0.6899983413501409,6866.103000000003,2.2504434611602764,3.301011057692309,0.00010049344458569011
NER,12B,nya,xml__false,2,0.6939604127897141,8680.773999999976,2.9596911012614986,4.232459288152109,7.994222782320056e-05
NER,12B,nya,xml__false,3,0.6882537584668759,7088.435000000056,2.3051821138211563,3.402993278924655,9.709530502386922e-05
NER,12B,nya,xml__false,4,0.6887126708284124,7292.31799999997,2.472810444218369,3.572914257716791,9.444358718701176e-05
NER,12B,nya,xml__false,5,0.7030391797876235,7357.998000000021,2.9621570048309267,3.8322906250000113,9.55476176791053e-05
NER,12B,nya,xml__false,6,0.7235594456601022,14252.358000000007,5.687293695131687,7.183648185483874,5.0767700731352796e-05
NER,12B,nya,xml__false,7,0.686735031425736,8568.560999999987,2.7928816818774402,4.1274378612716704,8.014589981045091e-05
NER,12B,nya,xml__false,8,0.6554065819258228,5330.10699999996,1.9277059674502568,2.8321503719447185,0.0001229631191129611
NER,12B,pcm,xml__false,1,0.6589771490750815,9572.940000000002,3.6288627748294173,6.322945838837518,6.883748869992722e-05
NER,12B,pcm,xml__false,2,0.6408435549817086,9602.165000000008,3.569578066914501,6.448734049697789,6.673948583280001e-05
NER,12B,pcm,xml__false,3,0.6618861364624076,8993.69100000002,3.400261247637059,5.905246881155628,7.35944937915263e-05
NER,12B,pcm,xml__false,4,0.6394997843898232,9827.521000000008,3.6656176799701634,6.626784221173303,6.507233964596186e-05
NER,12B,pcm,xml__false,5,0.6505657093124455,10040.712,3.804741189844638,6.716195317725752,6.479278653868825e-05
NER,12B,pcm,xml__false,6,0.6907535060613264,9586.14300000004,4.2605080000000175,6.597483138334508,7.20575007134072e-05
NER,12B,pcm,xml__false,7,0.6584093872229466,9241.03899999999,3.4937765595463097,6.09969570957095,7.12484155973097e-05
NER,12B,pcm,xml__false,8,0.6598698481561822,9727.376999999979,3.6665574820957327,6.395382642998014,6.78363600132064e-05
NER,12B,tsn,xml__false,1,0.6826347305389222,4142.152999999933,2.467035735556839,4.037186159843989,0.0001648019111169803
NER,12B,tsn,xml__false,2,0.6992093502921966,3263.5200000000186,2.062907711757281,3.208967551622437,0.00021425005830887894
NER,12B,tsn,xml__false,3,0.6803986710963456,1824.1830000000773,1.0838877005348053,1.7814287109375755,0.00037298816571381093
NER,12B,tsn,xml__false,4,0.6950842213819182,6678.01500000013,4.221248419721953,6.605356083086182,0.00010408545374365057
NER,12B,tsn,xml__false,5,0.6741935483870969,5195.293999999994,2.9302278623801437,4.971573205741621,0.00012977004735191072
NER,12B,tsn,xml__false,6,0.694416914436736,6322.560999999987,3.719153529411757,6.015757373929579,0.00010983158793355057
NER,12B,tsn,xml__false,7,0.6792954469923562,7217.567000000039,4.291062425683733,7.062198630137025,9.411695755541341e-05
NER,12B,tsn,xml__false,8,0.6784405198267245,3643.1170000000857,2.176294504181652,3.5787003929273924,0.00018622528999939024
NER,12B,twi,xml__false,1,0.5473427000610873,5076.781000000425,5.061596211366326,11.33210044642952,0.00010781294289847081
NER,12B,twi,xml__false,2,0.5726762320648783,5656.5449999999255,5.837507739938004,12.32362745098023,0.00010124134645174498
NER,12B,twi,xml__false,3,0.5502450980392156,4834.577000000048,4.844265531062173,10.767432071269596,0.00011381452773204566
NER,12B,twi,xml__false,4,0.5748129675810474,4933.695999999996,5.08628453608247,10.702160520607368,0.00011650757719588881
NER,12B,twi,xml__false,5,0.6241947029348605,5107.602999999654,6.694106159894696,11.714685779815719,0.00012220893106510095
NER,12B,twi,xml__false,6,0.6331658291457286,5133.559000000358,6.763582345191512,11.64072335600988,0.00012333857059901025
NER,12B,twi,xml__false,7,0.5491153142159854,5404.55700000003,5.377668656716447,12.010126666666732,0.00010160228011583231
NER,12B,twi,xml__false,8,0.5412054120541205,3296.2509999996983,3.3228336693545346,7.49147954545386,0.00016418816772574966
NER,12B,wol,xml__false,1,0.5425149700598801,17655.454000000027,8.88995669687816,19.487256070640207,3.0727896890098627e-05
NER,12B,wol,xml__false,2,0.5914421553090333,13248.2080000001,7.356028872848474,14.199579849946517,4.4643181576635034e-05
NER,12B,wol,xml__false,3,0.5305878842136675,3500.03600000008,1.7526469704557237,3.937048368953971,0.00015159497908411666
NER,12B,wol,xml__false,4,0.5933014354066986,13329.51099999994,7.484284671532813,14.332807526881657,4.4510367665153e-05
NER,12B,wol,xml__false,5,0.5706438815990234,5981.584999999963,3.1105486219448584,6.397417112299426,9.540011244495011e-05
NER,12B,wol,xml__false,6,0.6339196813806838,6625.570000000065,3.9937130801688157,6.937769633507922,9.567775774471895e-05
NER,12B,wol,xml__false,7,0.5302627694124594,14131.996000000043,6.951301524840159,15.737189309576886,3.7522142619659515e-05
NER,12B,wol,xml__false,8,0.5323826500297089,7814.838000000222,3.8841143141154184,8.721917410714534,6.812459196591071e-05
NER,12B,xho,xml__false,1,0.4164368450082736,10797.451000000001,10.062862068965519,14.301259602649008,3.856806990911777e-05
NER,12B,xho,xml__false,2,0.558096558096558,4244.56799999997,2.3899594594594427,3.513715231788055,0.00013148489035787905
NER,12B,xho,xml__false,3,0.40891579526692357,13536.347999999998,12.522061054579092,18.218503364737547,3.020872359863411e-05
NER,12B,xho,xml__false,4,0.560238204306001,12514.687999999966,6.9027512410369365,10.232778413736686,4.476645397040682e-05
NER,12B,xho,xml__false,5,0.5576015108593012,12140.92499999993,7.213859180035609,10.280207451312387,4.592743228866865e-05
NER,12B,xho,xml__false,6,0.5115800308800823,10734.716999999946,8.053051012753148,10.799514084506988,4.765659223993375e-05
NER,12B,xho,xml__false,7,0.4137551581843191,7965.137999999919,7.361495378927836,10.591938829787127,5.194576141484596e-05
NER,12B,xho,xml__false,8,0.4155200880572373,20971.345999999903,19.39995004625338,27.776617218542917,1.9813706190210165e-05
NER,12B,zul,xml__false,1,0.4555956678700361,9277.434000000008,7.915899317406151,14.702748019017445,4.910793953048178e-05
NER,12B,zul,xml__false,2,0.478688524590164,6056.766999999993,4.171327134986221,8.2969410958904,7.903367004049596e-05
NER,12B,zul,xml__false,3,0.462875769648678,23865.592999999993,20.520716251074802,37.348345852895136,1.9395108667472796e-05
NER,12B,zul,xml__false,4,0.47963206307490147,16569.652000000002,11.458957123098203,22.698153424657537,2.8946417406648095e-05
