task,model,language,param_changed,param_value,prompt_style,f1,energy_j,J_per_entity,J_per_TP,F1_per_J
NER,12B,ko,kv_cache_dtype,auto,7,0.4625187406296852,37259.12399999797,3.8856110126184142,6.709728795245448,1.2413569911888169e-05
NER,12B,ko,kv_cache_dtype,auto,8,0.3840543259557344,124224.29500000179,13.169118520089238,27.117287710107355,3.0916200889345266e-06
NER,12B,ko,kv_cache_dtype,auto,9,0.43408125616714577,62699.54100000858,7.055991559757887,12.393662976874596,6.923196713147969e-06
NER,12B,ru,kv_cache_dtype,auto,1,0.4416088765603328,45756.45900000632,4.840416693113966,9.580498115579212,9.651290467216265e-06
NER,12B,ru,kv_cache_dtype,auto,2,0.5470746469401478,54017.71899999678,4.650686095565801,8.300202673631958,1.0127688785603487e-05
NER,12B,ru,kv_cache_dtype,auto,3,0.5045377634210122,43371.66599999368,3.1367372531998035,6.611534451218549,1.1632888702524955e-05
NER,12B,ru,kv_cache_dtype,auto,4,0.5150410209662717,50678.26399999857,3.581249664334575,7.474670206489464,1.016295706116307e-05
NER,12B,ru,kv_cache_dtype,auto,5,0.5417103780549404,52693.93299999833,3.8859832595868977,7.559020657007364,1.0280317812962596e-05
NER,12B,ru,kv_cache_dtype,auto,6,0.4893748551116607,59861.32700000703,4.367845822692961,9.452285962420186,8.175142109890133e-06
NER,12B,ru,kv_cache_dtype,auto,7,0.5954798558794628,35471.2119999975,2.8963184453333466,4.87777942794245,1.6787694084980937e-05
NER,12B,ru,kv_cache_dtype,auto,8,0.39455224186733395,111757.60199999809,9.160459180327713,23.239260137242272,3.530428667101686e-06
NER,12B,ru,kv_cache_dtype,auto,9,0.541728290724699,61612.55799999833,5.363210132311832,9.61194352574077,8.792497963235249e-06
NER,12B,zh,kv_cache_dtype,auto,1,0.5145214788447535,65191.18400001526,5.347923215751867,10.250186163524411,7.892500906942157e-06
NER,12B,zh,kv_cache_dtype,auto,2,0.5326927774611188,50063.44399997592,4.161549792184199,7.652620605315794,1.0640354216569179e-05
NER,12B,zh,kv_cache_dtype,auto,3,0.4989295862364252,149341.90299999714,11.349031309369796,23.301904041191627,3.340854617584689e-06
NER,12B,zh,kv_cache_dtype,auto,4,0.5569977857524625,51552.93799999356,3.773454691845525,7.066886634680406,1.0804384916966944e-05
NER,12B,zh,kv_cache_dtype,auto,5,0.5334639498432602,33492.27500000596,2.5787091931017834,4.920269575437926,1.5927969952568623e-05
NER,12B,zh,kv_cache_dtype,auto,6,0.5510299992167307,36518.00499999523,2.808645208429106,5.190903340439976,1.5089268956965273e-05
NER,12B,zh,kv_cache_dtype,auto,7,0.49770670130291833,59630.04399999976,4.9260672449400875,9.725989887457148,8.346576120301376e-06
NER,12B,zh,kv_cache_dtype,auto,8,0.5084048027444253,143146.49899998307,13.269048850573144,24.147520074221166,3.551639797662711e-06
NER,12B,zh,kv_cache_dtype,auto,9,0.5206739345887017,70127.90300002694,5.524927361539978,10.67883401858184,7.424632882413462e-06
NER,12B,ar,max_concurrency,1024,1,0.05963335473286255,47485.57799997926,17.204919565209877,113.60186124396951,1.2558203405018804e-06
NER,12B,ar,max_concurrency,1024,2,0.05852280371317099,220710.3370000124,61.18944746326931,507.38008505749974,2.651566052983178e-07
NER,12B,ar,max_concurrency,1024,3,0.06984758117958914,169758.46799999475,44.31179013312314,322.122330170768,4.1145270691056954e-07
NER,12B,ar,max_concurrency,1024,4,0.08261923054193014,103079.13100001216,18.205427587427085,147.46656795423772,8.01512680019784e-07
NER,12B,ar,max_concurrency,1024,5,0.08295839753466872,119932.02000001073,24.15062827225347,178.2050817236415,6.917118342095905e-07
NER,12B,ar,max_concurrency,1024,6,0.08146816293632589,114706.58799999952,23.553714168377727,174.59145814307385,7.102308974295899e-07
NER,12B,ar,max_concurrency,1024,7,0.06992652647580441,97466.15800002217,21.520458820936668,176.56912681163436,7.174441663719679e-07
NER,12B,ar,max_concurrency,1024,8,0.05270767613038906,69431.43000000715,17.546482183474136,173.14571072320985,7.59132803838026e-07
NER,12B,ar,max_concurrency,1024,9,0.07232620320855615,168297.2579999864,45.47345528235245,311.085504621047,4.2975271295603633e-07
NER,12B,de,max_concurrency,1024,1,0.5661698689172203,35210.68399998546,4.187759752614826,5.583679670153101,1.607949078516777e-05
