task,model,language,format_mode,prompt_style,f1,energy_j,J_per_entity,J_per_TP,F1_per_J
NER,27B,fr,dst__false,1,0.706986,50994.7,4.32893,5.73619,1.38639e-05
NER,27B,fr,dst__false,2,0.70685,51064.6,4.32787,5.74082,1.38423e-05
NER,27B,fr,dst__false,3,0.706636,51068.9,4.34001,5.75035,1.38369e-05
NER,27B,fr,dst__false,4,0.70701,51186.1,4.34443,5.75706,1.38125e-05
NER,27B,fr,dst__false,5,0.706023,50848.8,4.32057,5.73009,1.38847e-05
NER,27B,fr,dst__false,6,0.717742,73945.3,6.07354,8.06647,9.70639e-06
NER,27B,fr,dst__false,7,0.712064,55869.8,4.67022,6.19468,1.2745e-05
NER,27B,fr,dst__false,8,0.720669,68676.9,5.61315,7.44384,1.04936e-05
NER,27B,fr,dst__false,9,0.656634,76032.8,7.1594,9.65374,8.63619e-06
NER,27B,fr,json__false,1,0.687076,94246.2,7.95461,10.8792,7.29023e-06
NER,27B,fr,json__false,2,0.715022,101109,7.88313,10.7965,7.07179e-06
NER,27B,fr,json__false,3,0.652294,83294.7,6.7065,9.90307,7.83115e-06
NER,27B,fr,json__false,4,0.680828,92108.8,7.64198,10.6435,7.39156e-06
NER,27B,fr,json__false,5,0.688083,87207.4,7.30442,10.0158,7.89019e-06
NER,27B,fr,json__false,6,0.689441,96735.7,8.05393,11.0568,7.12705e-06
NER,27B,fr,json__false,7,0.678119,87648.4,7.19196,10.1152,7.73681e-06
NER,27B,fr,json__false,8,0.698714,68685.1,5.38327,7.52466,1.01727e-05
NER,27B,fr,json__false,9,0.694092,107576,8.72827,12.0641,6.45211e-06
NER,27B,fr,json__json_xgrammar,1,0.693225,163215,13.734,18.6467,4.24731e-06
NER,27B,fr,json__json_xgrammar,2,0.703451,126027,10.2661,13.9719,5.58175e-06
NER,27B,fr,json__json_xgrammar,3,0.673964,75789,5.81516,8.51849,8.89264e-06
NER,27B,fr,json__json_xgrammar,4,0.681467,96220.6,7.93506,11.0764,7.08234e-06
NER,27B,fr,json__json_xgrammar,5,0.684219,88334.7,7.47775,10.2536,7.74576e-06
NER,27B,fr,json__json_xgrammar,6,0.697633,93587.3,7.6529,10.4813,7.45435e-06
NER,27B,fr,json__json_xgrammar,7,0.672474,73569.3,6.07208,8.58552,9.14068e-06
NER,27B,fr,json__json_xgrammar,8,0.671413,146366,11.4725,16.6875,4.5872e-06
NER,27B,fr,json__json_xgrammar,9,0.704612,78388.9,6.23967,8.58023,8.98867e-06
NER,27B,fr,yaml__false,1,0.667246,60485.8,5.0565,7.15724,1.10314e-05
NER,27B,fr,yaml__false,2,0.669055,74373.5,6.18182,8.75291,8.99588e-06
NER,27B,fr,yaml__false,3,0.683935,75176.8,6.05288,8.52441,9.09769e-06
NER,27B,fr,yaml__false,4,0.66743,63595,5.3182,7.52425,1.0495e-05
NER,27B,fr,yaml__false,5,0.662154,72260.8,6.15352,8.69146,9.16339e-06
NER,27B,fr,yaml__false,6,0.675186,63530.3,5.23271,7.37695,1.06278e-05
NER,27B,fr,yaml__false,7,0.680859,63217.9,5.07123,7.18794,1.077e-05
NER,27B,fr,yaml__false,8,0.669184,74068.4,6.14369,8.70676,9.03468e-06
NER,27B,fr,yaml__false,9,0.635953,73390.5,6.19173,9.15094,8.66532e-06
NER,27B,hi,dst__false,1,0.666408,4381.97,3.23871,5.09531,0.00015208
NER,27B,hi,dst__false,2,0.667183,3186.25,2.35495,3.70064,0.000209394
NER,27B,hi,dst__false,3,0.667183,3058.3,2.26039,3.55203,0.000218155
NER,27B,hi,dst__false,4,0.667183,3111.02,2.29935,3.61326,0.000214458
NER,27B,hi,dst__false,5,0.667183,3162.3,2.33725,3.67282,0.00021098
NER,27B,hi,dst__false,6,0.667183,3046.94,2.25199,3.53884,0.000218968
NER,27B,hi,dst__false,7,0.666408,3017.46,2.23516,3.51276,0.000220851
NER,27B,hi,dst__false,8,0.667183,2924.29,2.16134,3.39639,0.000228152
NER,27B,hi,dst__false,9,0.540036,6850.24,6.71592,11.2854,7.88345e-05
NER,27B,hi,json__false,1,0.661753,9241.13,6.84528,10.8337,7.16096e-05
NER,27B,hi,json__false,2,0.659501,9856.62,7.15804,11.4745,6.69094e-05
NER,27B,hi,json__false,3,0.623086,7904.4,5.45507,9.47769,7.88277e-05
NER,27B,hi,json__false,4,0.63138,8451.33,5.96424,10.1214,7.47077e-05
NER,27B,hi,json__false,5,0.649461,8485.87,6.20312,10.0663,7.65344e-05
NER,27B,hi,json__false,6,0.66173,8908.95,6.65841,10.4935,7.4277e-05
NER,27B,hi,json__false,7,0.661999,8828.55,6.57375,10.3743,7.49839e-05
NER,27B,hi,json__false,8,0.657825,7562.04,5.35935,8.71202,8.69905e-05
NER,27B,hi,json__false,9,0.665348,10194.4,7.84182,12.1217,6.52663e-05
NER,27B,hi,json__json_xgrammar,1,0.667448,7056.03,5.3013,8.26233,9.45927e-05
NER,27B,hi,json__json_xgrammar,2,0.658977,7841.55,5.71125,9.15,8.40366e-05
NER,27B,hi,json__json_xgrammar,3,0.624813,5208.82,3.59725,6.23065,0.000119953
NER,27B,hi,json__json_xgrammar,4,0.63138,8211.97,5.79532,9.8347,7.68853e-05
NER,27B,hi,json__json_xgrammar,5,0.649461,8530.97,6.23609,10.1198,7.61298e-05
NER,27B,hi,json__json_xgrammar,6,0.661221,8797.82,6.55087,10.3504,7.51574e-05
NER,27B,hi,json__json_xgrammar,7,0.667187,5661.21,4.2406,6.62129,0.000117852
NER,27B,hi,json__json_xgrammar,8,0.637471,16034.4,11.4695,19.157,3.97565e-05
NER,27B,hi,json__json_xgrammar,9,0.675439,6251.64,4.8841,7.38093,0.000108042
NER,27B,hi,yaml__false,1,0.654854,8115.36,5.93228,9.54749,8.06931e-05
NER,27B,hi,yaml__false,2,0.654826,6210.85,4.56009,7.32411,0.000105433
NER,27B,hi,yaml__false,3,0.656383,2571.01,1.88352,3.02116,0.000255301
NER,27B,hi,yaml__false,4,0.653282,7159.6,5.25669,8.46289,9.12455e-05
NER,27B,hi,yaml__false,5,0.655093,9332.79,6.84222,10.9927,7.01926e-05
NER,27B,hi,yaml__false,6,0.656371,9815.06,7.20636,11.5471,6.68738e-05
NER,27B,hi,yaml__false,7,0.656117,8856.59,6.49786,10.4195,7.40824e-05
NER,27B,hi,yaml__false,8,0.653045,8235.47,6.0289,9.72311,7.92967e-05
NER,27B,hi,yaml__false,9,0.625197,8194.81,6.24604,10.3209,7.62918e-05
NER,27B,ja,dst__false,1,0.156449,71467.5,30.594,56.009,2.1891e-06
NER,27B,ja,dst__false,2,0.154892,72888.8,31.0826,57.6652,2.12505e-06
NER,27B,ja,dst__false,3,0.156555,72011.2,30.9726,56.4351,2.17403e-06
NER,27B,ja,dst__false,4,0.157772,73123,30.9319,56.7284,2.15763e-06
NER,27B,ja,dst__false,5,0.157634,72776,30.929,56.547,2.16601e-06
NER,27B,ja,dst__false,6,0.156045,72327.9,31.0821,56.8616,2.15746e-06
NER,27B,ja,dst__false,7,0.157427,73235.1,31.1771,56.9923,2.14962e-06
NER,27B,ja,dst__false,8,0.155442,72259.2,31.2404,57.0767,2.15118e-06
NER,27B,ja,dst__false,9,0.176192,101095,28.2942,65.3915,1.74284e-06
NER,27B,ja,json__false,1,0.139285,124691,47.5376,107.864,1.11704e-06
NER,27B,ja,json__false,2,0.107446,126747,62.3753,147.38,8.47726e-07
NER,27B,ja,json__false,3,0.301101,120847,15.0871,36.5098,2.49158e-06
NER,27B,ja,json__false,4,0.302298,119794,19.5423,39.419,2.52347e-06
NER,27B,ja,json__false,5,0.256984,119372,26.995,50.4958,2.1528e-06
NER,27B,ja,json__false,6,0.241657,120026,29.1044,54.8818,2.01337e-06
NER,27B,ja,json__false,7,0.342654,125008,15.2486,32.9055,2.74105e-06
NER,27B,ja,json__false,8,0.2009,133126,37.1341,75.4681,1.5091e-06
NER,27B,ja,json__false,9,0.407304,131983,14.7138,28.2437,3.08604e-06
NER,27B,ja,json__json_xgrammar,1,0.0944862,99251.7,53.4473,132.689,9.51986e-07
NER,27B,ja,json__json_xgrammar,2,0.105843,114611,57.0205,135.474,9.23492e-07
NER,27B,ja,json__json_xgrammar,3,0.244065,90741.5,14.9344,37.0828,2.68968e-06
NER,27B,ja,json__json_xgrammar,4,0.301742,120570,19.7203,39.7789,2.50263e-06
NER,27B,ja,json__json_xgrammar,5,0.252961,119378,27.4874,51.5226,2.119e-06
NER,27B,ja,json__json_xgrammar,6,0.236262,124387,30.9344,58.5077,1.8994e-06
NER,27B,ja,json__json_xgrammar,7,0.271178,88534.5,14.9678,32.827,3.06296e-06
NER,27B,ja,json__json_xgrammar,8,0.16419,187323,56.4056,131.918,8.76509e-07
NER,27B,ja,json__json_xgrammar,9,0.383652,92548.2,11.9386,22.2045,4.14543e-06
NER,27B,ja,yaml__false,1,0.189007,96605.2,31.4572,59.966,1.95649e-06
NER,27B,ja,yaml__false,2,0.19159,74430,23.1365,45.1912,2.57409e-06
NER,27B,ja,yaml__false,3,0.19356,113490,34.8236,68.0396,1.70552e-06
NER,27B,ja,yaml__false,4,0.188865,87587.2,28.2084,54.3008,2.15631e-06
NER,27B,ja,yaml__false,5,0.192585,71687.8,22.1806,43.2636,2.68644e-06
NER,27B,ja,yaml__false,6,0.193013,94269.9,28.9527,56.6866,2.04745e-06
NER,27B,ja,yaml__false,7,0.190537,94567.7,29.2961,57.6984,2.01482e-06
NER,27B,ja,yaml__false,8,0.182887,89737.1,29.5188,57.6717,2.03803e-06
NER,27B,ja,yaml__false,9,0.329609,148701,19.1353,41.4902,2.21659e-06
NER,27B,ko,dst__false,1,0.52297,50888.2,4.87668,7.82895,1.02769e-05
NER,27B,ko,dst__false,2,0.522691,60650.2,5.81331,9.33655,8.61811e-06
NER,27B,ko,dst__false,3,0.521561,74280.5,7.13276,11.4684,7.0215e-06
NER,27B,ko,dst__false,4,0.524121,55861.2,5.33434,8.56242,9.38256e-06
NER,27B,ko,dst__false,5,0.521701,66308.4,6.38071,10.2438,7.86779e-06
NER,27B,ko,dst__false,6,0.530473,63767.8,5.96072,9.57044,8.31881e-06
NER,27B,ko,dst__false,7,0.530364,79186.5,7.35182,11.8525,6.69766e-06
NER,27B,ko,dst__false,8,0.21954,32040,9.94105,16.541,6.85205e-06
NER,27B,ko,dst__false,9,0.111111,53091.4,32.5116,59.5195,2.09283e-06
NER,27B,ko,json__false,1,0.0870677,21669.5,17.7618,31.8201,4.01799e-06
NER,27B,ko,json__false,2,0.0829694,67159.1,58.4501,103.962,1.23542e-06
NER,27B,ko,json__false,3,0.0802714,74933.1,62.4963,119.511,1.07124e-06
NER,27B,ko,json__false,4,0.124253,34429.2,18.938,34.1221,3.60895e-06
NER,27B,ko,json__false,5,0.103839,66628.7,45.4184,80.7621,1.55847e-06
NER,27B,ko,json__false,6,0.0784213,16154.8,14.9167,26.5705,4.85435e-06
NER,27B,ko,json__false,7,0.0839098,51055.1,42.9395,77.9468,1.64351e-06
NER,27B,ko,json__false,8,0.520977,111603,9.61676,16.4605,4.66815e-06
NER,27B,ko,json__false,9,0.444654,109161,10.9997,20.1664,4.07339e-06
NER,27B,ko,json__json_xgrammar,1,0.46984,81618.2,8.45872,14.4329,5.75657e-06
NER,27B,ko,json__json_xgrammar,2,0.485457,92721.2,8.77045,15.2829,5.23567e-06
NER,27B,ko,json__json_xgrammar,3,0.457455,62072.3,5.92293,10.8975,7.36972e-06
NER,27B,ko,json__json_xgrammar,4,0.479567,131649,11.8603,21.5113,3.64277e-06
NER,27B,ko,json__json_xgrammar,5,0.474915,85342,7.83601,14.1976,5.56484e-06
NER,27B,ko,json__json_xgrammar,6,0.480802,83838.4,8.0436,14.0362,5.73486e-06
NER,27B,ko,json__json_xgrammar,7,0.446074,193498,19.6425,35.7403,2.30532e-06
NER,27B,ko,json__json_xgrammar,8,0.479771,110112,9.9334,17.9951,4.35713e-06
NER,27B,ko,json__json_xgrammar,9,0.438896,161879,16.5081,30.4455,2.71126e-06
NER,27B,ko,yaml__false,1,0.465859,64880.7,6.03429,11.0642,7.18024e-06
NER,27B,ko,yaml__false,2,0.466143,65375.3,6.05271,11.1201,7.13027e-06
NER,27B,ko,yaml__false,3,0.468498,66002.4,6.08597,11.1509,7.09819e-06
NER,27B,ko,yaml__false,4,0.464429,65533.6,6.09501,11.21,7.08689e-06
NER,27B,ko,yaml__false,5,0.465386,65233.9,6.08184,11.1473,7.13412e-06
NER,27B,ko,yaml__false,6,0.464667,65091.8,6.05392,11.1287,7.13865e-06
NER,27B,ko,yaml__false,7,0.466146,65034,6.02837,11.0677,7.16772e-06
NER,27B,ko,yaml__false,8,0.464996,64671.7,6.0345,11.0645,7.1901e-06
NER,27B,ko,yaml__false,9,0.40434,83260.7,8.32441,16.8612,4.85631e-06
NER,27B,ru,dst__false,1,0.48847,56677.9,4.44253,9.30671,8.61836e-06
NER,27B,ru,dst__false,2,0.490216,54466.2,4.23367,8.87361,9.00038e-06
NER,27B,ru,dst__false,3,0.483663,57615.2,4.56792,9.61055,8.3947e-06
NER,27B,ru,dst__false,4,0.490126,50768.7,3.89301,8.215,9.6541e-06
NER,27B,ru,dst__false,5,0.485479,77813.8,6.1184,12.8767,6.23898e-06
NER,27B,ru,dst__false,6,0.493193,51842.8,3.98239,8.34424,9.51324e-06
NER,27B,ru,dst__false,7,0.492466,50612.3,3.88042,8.15013,9.73017e-06
NER,27B,ru,dst__false,8,0.49085,69578.3,5.39116,11.3025,7.05465e-06
NER,27B,ru,dst__false,9,0.568788,85134.8,9.65795,14.2604,6.68103e-06
NER,27B,ru,json__false,1,0.449888,94360,8.53859,18.0593,4.76778e-06
NER,27B,ru,json__false,2,0.386427,98265.7,8.31914,21.2008,3.93247e-06
NER,27B,ru,json__false,3,0.403432,196355,13.8649,36.9575,2.05461e-06
NER,27B,ru,json__false,4,0.424704,89310.4,6.47458,16.1941,4.75538e-06
NER,27B,ru,json__false,5,0.434653,216553,16.2981,39.1313,2.00714e-06
NER,27B,ru,json__false,6,0.427485,155082,12.1186,29.0524,2.75651e-06
NER,27B,ru,json__false,7,0.421839,91197.3,6.55012,16.5663,4.62557e-06
NER,27B,ru,json__false,8,0.4487,67857,4.86989,11.5836,6.61243e-06
NER,27B,ru,json__false,9,0.531184,102713,8.01192,15.4711,5.17154e-06
NER,27B,ru,json__json_xgrammar,1,0,8131.98,,,
NER,27B,ru,json__json_xgrammar,2,0.403051,122767,9.94787,24.8465,3.28306e-06
NER,27B,ru,json__json_xgrammar,3,0.420147,97191.3,6.57365,17.1595,4.32288e-06
NER,27B,ru,json__json_xgrammar,4,0.422162,102742,7.48687,18.7932,4.10894e-06
NER,27B,ru,json__json_xgrammar,5,0.432987,91426,6.95043,16.6714,4.73593e-06
NER,27B,ru,json__json_xgrammar,6,0.428395,96140.3,7.47011,17.9199,4.45593e-06
NER,27B,ru,json__json_xgrammar,7,0.438402,68584.2,4.87034,11.9152,6.39218e-06
NER,27B,ru,json__json_xgrammar,8,0.416829,157661,11.2873,28.9338,2.64384e-06
NER,27B,ru,json__json_xgrammar,9,0.568372,67724.6,5.0749,9.33746,8.39241e-06
NER,27B,ru,yaml__false,1,0.457879,60885.7,4.45169,10.2865,7.5203e-06
NER,27B,ru,yaml__false,2,0.458464,226091,16.5126,38.1266,2.02779e-06
NER,27B,ru,yaml__false,3,0.457447,196991,14.5445,33.4848,2.32217e-06
NER,27B,ru,yaml__false,4,0.164899,29113.5,10.0012,23.4031,5.66401e-06
NER,27B,ru,yaml__false,5,0.174317,144397,46.6701,108.488,1.20721e-06
NER,27B,ru,yaml__false,6,0.240042,190286,39.4784,93.2773,1.26148e-06
NER,27B,ru,yaml__false,7,0.176742,63685.9,19.9642,46.8969,2.77522e-06
NER,27B,ru,yaml__false,8,0.174598,33264.5,10.4474,24.8058,5.24878e-06
NER,27B,ru,yaml__false,9,0.205596,78155,25.6498,49.9393,2.63062e-06
NER,27B,zh,dst__false,1,0.572061,57374.2,4.33635,7.78589,9.9707e-06
NER,27B,zh,dst__false,2,0.576535,152820,11.379,20.4195,3.77265e-06
NER,27B,zh,dst__false,3,0.55636,54582.7,4.32852,7.80422,1.0193e-05
NER,27B,zh,dst__false,4,0.576568,21167.5,1.58286,2.83443,2.72383e-05
NER,27B,zh,dst__false,5,0.577642,62172.2,4.655,8.31512,9.29101e-06
NER,27B,zh,dst__false,6,0.574968,130938,9.78679,17.5779,4.39116e-06
NER,27B,zh,dst__false,7,0.567795,79717.8,6.08347,10.9533,7.12257e-06
NER,27B,zh,dst__false,8,0.572316,119260,9.01435,16.1774,4.7989e-06
NER,27B,zh,dst__false,9,0.329757,196823,20.7926,54.266,1.6754e-06
NER,27B,zh,json__false,1,0.559788,105267,7.80627,14.4558,5.31777e-06
NER,27B,zh,json__false,2,0.573671,94823.3,7.04744,12.7211,6.0499e-06
NER,27B,zh,json__false,3,0.538932,87962.3,6.14691,12.1613,6.12684e-06
NER,27B,zh,json__false,4,0.562142,85348.3,6.3235,11.666,6.58645e-06
NER,27B,zh,json__false,5,0.565695,88336.6,6.80559,12.2418,6.40386e-06
NER,27B,zh,json__false,6,0.578791,98473.3,7.33288,13.1071,5.87765e-06
NER,27B,zh,json__false,7,0.522528,82261.9,6.57885,12.5764,6.352e-06
NER,27B,zh,json__false,8,0.582119,127207,8.60552,16.0009,4.57616e-06
NER,27B,zh,json__false,9,0.513094,96075.7,7.84227,15.111,5.34051e-06
NER,27B,zh,json__json_xgrammar,1,0.542109,76804.2,6.05329,11.2353,7.05833e-06
NER,27B,zh,json__json_xgrammar,2,0.573141,72121.7,5.41373,9.73434,7.94686e-06
NER,27B,zh,json__json_xgrammar,3,0.53212,59823.6,4.21887,8.41757,8.89482e-06
NER,27B,zh,json__json_xgrammar,4,0.571741,79378.7,5.67518,10.4707,7.2027e-06
NER,27B,zh,json__json_xgrammar,5,0.572014,83545.6,6.26373,11.2915,6.84672e-06
NER,27B,zh,json__json_xgrammar,6,0.577509,78549.9,5.85887,10.4873,7.35212e-06
NER,27B,zh,json__json_xgrammar,7,0.525366,63716.5,4.8303,9.4297,8.24538e-06
NER,27B,zh,json__json_xgrammar,8,0.545673,175401,12.4566,24.1566,3.111e-06
NER,27B,zh,json__json_xgrammar,9,0.524639,74735.9,5.79573,11.2048,7.01991e-06
NER,27B,zh,yaml__false,1,0.547084,65112.5,4.68099,9.00214,8.40214e-06
NER,27B,zh,yaml__false,2,0.544237,65250.7,4.69261,9.07016,8.34071e-06
NER,27B,zh,yaml__false,3,0.544808,65388.4,4.70319,9.08047,8.33187e-06
NER,27B,zh,yaml__false,4,0.546712,65375.6,4.69382,9.03851,8.36264e-06
NER,27B,zh,yaml__false,5,0.546704,65381.1,4.68917,9.03428,8.36181e-06
NER,27B,zh,yaml__false,6,0.544629,65604.6,4.72452,9.11935,8.30168e-06
NER,27B,zh,yaml__false,7,0.544325,65340.4,4.71295,9.09526,8.33061e-06
NER,27B,zh,yaml__false,8,0.544924,65166.3,4.70277,9.06346,8.36206e-06
NER,27B,zh,yaml__false,9,0.460283,84406.5,6.83786,14.7435,5.45317e-06
NER,4B,ar,dst__false,1,0.072988,13469.4,3.18953,23.8396,5.4188e-06
NER,4B,ar,dst__false,2,0.0730511,12172.6,2.87294,21.5064,6.00126e-06
NER,4B,ar,dst__false,3,0.0729362,11982.7,2.83011,21.2083,6.0868e-06
NER,4B,ar,dst__false,4,0.073037,11802.1,2.78351,20.8517,6.18848e-06
NER,4B,ar,dst__false,5,0.0725161,11953.6,2.81858,21.2697,6.06648e-06
NER,4B,ar,dst__false,6,0.0729079,12190.9,2.8752,21.5767,5.98054e-06
NER,4B,ar,dst__false,7,0.0731172,11952.6,2.83035,21.1176,6.11727e-06
NER,4B,ar,dst__false,8,0.0729691,12051.1,2.85098,21.3294,6.05498e-06
NER,4B,ar,dst__false,9,0.0578424,23651.8,4.1869,48.3677,2.44558e-06
NER,4B,ar,json__false,1,0.0617727,22464.1,4.58731,45.0182,2.74985e-06
NER,4B,ar,json__false,2,0.0632314,21326.5,5.06808,43.6124,2.96492e-06
NER,4B,ar,json__false,3,0.0680509,18469.3,3.41707,32.5737,3.68454e-06
NER,4B,ar,json__false,4,0.0743354,18240,3.52124,29.8527,4.07541e-06
NER,4B,ar,json__false,5,0.0647575,18613.7,4.38485,37.0791,3.47902e-06
NER,4B,ar,json__false,6,0.069209,21232.8,4.91841,39.3929,3.25953e-06
NER,4B,ar,json__false,7,0.0660787,20882.1,5.30676,41.5978,3.16437e-06
NER,4B,ar,json__false,8,0.0658818,40585.2,7.30081,73.2585,1.6233e-06
NER,4B,ar,json__false,9,0.0610909,25818.9,6.67846,55.8851,2.36613e-06
NER,4B,ar,json__json_xgrammar,1,0.0648338,22356.9,3.85464,40.4285,2.89994e-06
NER,4B,ar,json__json_xgrammar,2,0.0633262,29190.3,6.87153,59.4506,2.16943e-06
NER,4B,ar,json__json_xgrammar,3,0.0642874,21744.3,3.83836,39.9712,2.95651e-06
NER,4B,ar,json__json_xgrammar,4,0.0639044,29372.8,7.09659,59.7008,2.17563e-06
NER,4B,ar,json__json_xgrammar,5,0.0622694,35463.2,8.46378,73.7282,1.75589e-06
NER,4B,ar,json__json_xgrammar,6,0.0624381,33657.8,8.64795,71.1582,1.85509e-06
NER,4B,ar,json__json_xgrammar,7,0.0572576,20725.6,4.95827,46.8904,2.76266e-06
NER,4B,ar,json__json_xgrammar,8,0.063696,30635.6,9.0826,65.7416,2.07915e-06
NER,4B,ar,json__json_xgrammar,9,0.0634586,22427.4,4.62803,43.8893,2.8295e-06
NER,4B,ar,yaml__false,1,0.0576595,27545,9.8763,68.0123,2.09328e-06
NER,4B,ar,yaml__false,2,0.0702776,30762.2,8.76166,59.272,2.28454e-06
NER,4B,ar,yaml__false,3,0.0703436,27689.1,7.79096,53.146,2.54048e-06
NER,4B,ar,yaml__false,4,0.0719677,33671.1,9.40272,63.0546,2.13737e-06
NER,4B,ar,yaml__false,5,0.0736927,15127.9,4.09415,27.4553,4.87131e-06
NER,4B,ar,yaml__false,6,0.0696551,34346.1,9.97854,67.0823,2.02803e-06
NER,4B,ar,yaml__false,7,0.0716313,31029.1,8.76777,58.5455,2.30852e-06
NER,4B,ar,yaml__false,8,0.0728273,33595.7,9.19675,61.8706,2.16775e-06
NER,4B,ar,yaml__false,9,0.0400643,88214.2,17.948,272.266,4.54171e-07
NER,4B,de,dst__false,1,0.723794,16459.7,1.33105,1.7337,4.39736e-05
NER,4B,de,dst__false,2,0.723586,16630.2,1.34462,1.75202,4.35103e-05
NER,4B,de,dst__false,3,0.723419,19581.7,1.5839,2.06384,3.69436e-05
NER,4B,de,dst__false,4,0.723849,15019.7,1.21479,1.58202,4.81934e-05
NER,4B,de,dst__false,5,0.72373,23347.5,1.88895,2.45996,3.09982e-05
NER,4B,de,dst__false,6,0.723808,17901.2,1.44703,1.88513,4.04335e-05
NER,4B,de,dst__false,7,0.723425,23457.8,1.89788,2.47263,3.08394e-05
NER,4B,de,dst__false,8,0.723412,27916.7,2.25753,2.942,2.59133e-05
NER,4B,de,dst__false,9,0.460648,44716.2,4.25788,7.96655,1.03016e-05
NER,4B,de,json__false,1,0.659388,21735.6,1.65277,2.44001,3.03368e-05
NER,4B,de,json__false,2,0.582815,27601,2.26201,3.63315,2.11157e-05
NER,4B,de,json__false,3,0.646776,23511.6,1.67724,2.60718,2.75088e-05
NER,4B,de,json__false,4,0.653028,23567.9,1.6496,2.56368,2.77084e-05
NER,4B,de,json__false,5,0.658642,32505.4,2.42904,3.62218,2.02625e-05
NER,4B,de,json__false,6,0.699415,37807.4,2.91656,4.02935,1.84994e-05
NER,4B,de,json__false,7,0.64972,32352.6,2.58243,3.7729,2.00824e-05
NER,4B,de,json__false,8,0.5632,43594.4,4.21895,6.39683,1.29191e-05
NER,4B,de,json__false,9,0.579385,28886,1.93905,3.46645,2.00577e-05
NER,4B,de,json__json_xgrammar,1,0.665283,19182.1,1.36169,2.06282,3.46824e-05
NER,4B,de,json__json_xgrammar,2,0.587155,25019.6,2.09703,3.30336,2.34677e-05
NER,4B,de,json__json_xgrammar,3,0.637577,18152.5,1.19315,1.95799,3.51233e-05
NER,4B,de,json__json_xgrammar,4,0.621105,36694.7,2.88844,4.44677,1.69263e-05
NER,4B,de,json__json_xgrammar,5,0.624405,36272.8,3.08285,4.5324,1.72142e-05
NER,4B,de,json__json_xgrammar,6,0.628797,42313,3.94527,5.47245,1.48606e-05
NER,4B,de,json__json_xgrammar,7,0.591024,26776.5,2.20238,3.48154,2.20725e-05
NER,4B,de,json__json_xgrammar,8,0.62306,30507.3,2.70791,3.89621,2.04233e-05
NER,4B,de,json__json_xgrammar,9,0.569425,33591,2.22693,4.0751,1.69517e-05
NER,4B,de,yaml__false,1,0.696412,16960.4,1.26921,1.7887,4.1061e-05
NER,4B,de,yaml__false,2,0.697428,16854.2,1.2623,1.77562,4.13802e-05
NER,4B,de,yaml__false,3,0.697651,17096.6,1.27854,1.79926,4.08064e-05
NER,4B,de,yaml__false,4,0.698725,16758,1.255,1.76214,4.16951e-05
NER,4B,de,yaml__false,5,0.69817,12957.7,0.970908,1.36397,5.38806e-05
NER,4B,de,yaml__false,6,0.697393,15045.9,1.12602,1.58462,4.63509e-05
NER,4B,de,yaml__false,7,0.69624,17219.7,1.28851,1.81642,4.04328e-05
NER,4B,de,yaml__false,8,0.698861,20096.2,1.50624,2.11361,3.47757e-05
NER,4B,de,yaml__false,9,0.3019,36928.1,4.51499,11.0962,8.17536e-06
NER,4B,en,dst__false,1,0.585829,42864.1,3.40488,5.51235,1.36671e-05
NER,4B,en,dst__false,2,0.584713,30853.2,2.45627,3.97952,1.89515e-05
NER,4B,en,dst__false,3,0.586837,20315.3,1.60824,2.60386,2.88865e-05
NER,4B,en,dst__false,4,0.58162,41741.1,3.35243,5.43504,1.3934e-05
NER,4B,en,dst__false,5,0.579342,41664.4,3.37993,5.47207,1.3905e-05
NER,4B,en,dst__false,6,0.57662,41499.1,3.40603,5.50605,1.38948e-05
NER,4B,en,dst__false,7,0.581483,42803.4,3.45607,5.58864,1.3585e-05
NER,4B,en,dst__false,8,0.586721,35379.5,2.80567,4.53932,1.65836e-05
NER,4B,en,dst__false,9,0.430021,21450.6,1.93632,3.98487,2.00471e-05
NER,4B,en,json__false,1,0.544997,21953.1,1.54241,2.85774,2.48255e-05
NER,4B,en,json__false,2,0.508632,24575.7,2.06936,3.7406,2.06965e-05
NER,4B,en,json__false,3,0.545574,39731.3,2.67119,5.05166,1.37316e-05
NER,4B,en,json__false,4,0.516998,21940.8,1.7697,3.22043,2.35633e-05
NER,4B,en,json__false,5,0.529175,19335.7,1.41643,2.64691,2.73678e-05
NER,4B,en,json__false,6,0.525835,19591.3,1.67935,2.90802,2.68402e-05
NER,4B,en,json__false,7,0.540139,26297.7,1.98698,3.58084,2.05394e-05
NER,4B,en,json__false,8,0.494034,41753.6,3.52232,6.54856,1.18321e-05
NER,4B,en,json__false,9,0.521078,26058.3,1.78739,3.50482,1.99966e-05
NER,4B,en,json__json_xgrammar,1,0.5374,19196.9,1.31504,2.50188,2.79941e-05
NER,4B,en,json__json_xgrammar,2,0.504967,25386.7,2.1496,3.90205,1.9891e-05
NER,4B,en,json__json_xgrammar,3,0.526631,20276.1,1.34225,2.64943,2.5973e-05
NER,4B,en,json__json_xgrammar,4,0.550211,23118.4,1.68073,3.03232,2.37997e-05
NER,4B,en,json__json_xgrammar,5,0.503935,26364.6,2.22768,4.05671,1.91141e-05
NER,4B,en,json__json_xgrammar,6,0.531111,25587.4,2.16165,3.73539,2.07567e-05
NER,4B,en,json__json_xgrammar,7,0.509435,26615.6,2.02031,3.85119,1.91405e-05
