elapsed_s,gpu_util,fb_used,fb_free,temperature,power_usage,energy_consumption
35.697,0.0,89904.0,5415.0,46.0,125.859,10120258946.0
35.797,0.0,89904.0,5415.0,46.0,125.813,10120271512.0
35.895,0.0,89904.0,5415.0,46.0,125.786,10120284098.0
35.996,0.0,89904.0,5415.0,46.0,125.796,10120296692.0
36.097,0.0,89904.0,5415.0,46.0,125.816,10120309300.0
36.197,0.0,89904.0,5415.0,46.0,125.854,10120321894.0
36.296,0.0,89904.0,5415.0,46.0,125.895,10120334464.0
36.397,0.0,89904.0,5415.0,46.0,125.867,10120347019.0
36.497,0.0,89904.0,5415.0,46.0,125.843,10120359600.0
36.597,0.0,89904.0,5415.0,46.0,125.908,10120372191.0
36.697,0.0,89904.0,5415.0,46.0,125.878,10120384769.0
36.797,0.0,89904.0,5415.0,46.0,125.869,10120397328.0
36.897,0.0,89904.0,5415.0,46.0,125.808,10120409898.0
36.997,0.0,89904.0,5415.0,46.0,125.813,10120422441.0
37.097,0.0,89904.0,5415.0,46.0,125.804,10120435020.0
37.197,0.0,89904.0,5415.0,46.0,125.815,10120447620.0
37.297,0.0,89904.0,5415.0,46.0,125.878,10120460218.0
37.397,0.0,89904.0,5415.0,46.0,125.866,10120485382.0
37.497,0.0,89904.0,5415.0,46.0,125.837,10120497967.0
37.597,0.0,89904.0,5415.0,46.0,125.839,10120510543.0
37.697,0.0,89904.0,5415.0,46.0,125.836,10120523100.0
37.797,0.0,89904.0,5415.0,46.0,125.848,10120535698.0
37.897,0.0,89904.0,5415.0,46.0,125.848,10120535698.0
37.997,0.0,89904.0,5415.0,46.0,125.867,10120548258.0
38.097,0.0,89904.0,5415.0,46.0,125.887,10120560848.0
38.197,0.0,89904.0,5415.0,46.0,125.875,10120573468.0
38.297,0.0,89904.0,5415.0,46.0,125.893,10120586040.0
38.397,0.0,89904.0,5415.0,46.0,125.896,10120598646.0
38.497,0.0,89904.0,5415.0,46.0,125.929,10120611237.0
38.597,0.0,89904.0,5415.0,46.0,125.94,10120623814.0
38.697,0.0,89904.0,5415.0,46.0,125.961,10120636415.0
38.797,0.0,89904.0,5415.0,46.0,125.989,10120648998.0
38.897,0.0,89904.0,5415.0,46.0,125.968,10120661559.0
38.997,0.0,89904.0,5415.0,46.0,125.987,10120674142.0
39.097,0.0,89904.0,5415.0,46.0,125.937,10120686688.0
39.197,0.0,89904.0,5415.0,46.0,125.91,10120699265.0
39.297,0.0,89904.0,5415.0,46.0,125.908,10120711846.0
39.397,0.0,89904.0,5415.0,46.0,125.862,10120724420.0
39.497,0.0,89904.0,5415.0,46.0,125.876,10120737024.0
39.597,0.0,89904.0,5415.0,46.0,125.894,10120749630.0
39.697,0.0,89904.0,5415.0,46.0,125.865,10120762194.0
39.797,0.0,89904.0,5415.0,46.0,125.872,10120774783.0
39.897,0.0,89904.0,5415.0,46.0,125.885,10120787372.0
39.997,0.0,89904.0,5415.0,46.0,125.924,10120799953.0
40.097,0.0,89904.0,5415.0,46.0,125.926,10120812540.0
40.197,0.0,89904.0,5415.0,46.0,125.927,10120825110.0
40.295,0.0,89904.0,5415.0,46.0,125.938,10120837688.0
40.397,0.0,89904.0,5415.0,46.0,125.925,10120862864.0
40.495,0.0,89904.0,5415.0,46.0,125.921,10120875455.0
40.595,0.0,89904.0,5415.0,46.0,125.935,10120888038.0
40.695,0.0,89904.0,5415.0,46.0,125.925,10120900605.0
40.797,0.0,89904.0,5415.0,46.0,125.898,10120913173.0
40.897,0.0,89904.0,5415.0,46.0,125.898,10120913173.0
40.996,0.0,89904.0,5415.0,46.0,125.883,10120925753.0
41.097,0.0,89904.0,5415.0,46.0,125.855,10120938334.0
41.205,0.0,89904.0,5415.0,46.0,125.891,10120950926.0
41.297,0.0,89904.0,5415.0,46.0,125.901,10120963535.0
41.397,0.0,89904.0,5415.0,46.0,125.919,10120976119.0
41.497,0.0,89904.0,5415.0,46.0,125.892,10120988694.0
41.597,0.0,89904.0,5415.0,46.0,125.875,10121001271.0
41.696,0.0,89904.0,5415.0,46.0,125.868,10121013851.0
41.795,0.0,89904.0,5415.0,46.0,125.879,10121026449.0
